experiment_id,run_id,max_depth,n_estimators,accuracy,precision,recall,f1_score,Result
410194847540976985,25c08ccacd97466da7e439b145036550,5,50,0.316886272310999,0.10041690957916061,0.316886272310999,0.15250657811617904,NO
410194847540976985,25c08ccacd97466da7e439b145036550,5,100,0.316886272310999,0.10041690957916061,0.316886272310999,0.15250657811617904,NO
410194847540976985,25c08ccacd97466da7e439b145036550,5,200,0.316886272310999,0.10041690957916061,0.316886272310999,0.15250657811617904,NO
410194847540976985,25c08ccacd97466da7e439b145036550,7,50,0.3170731707317073,0.19963369575551856,0.3170731707317073,0.15344246081974783,YES
410194847540976985,25c08ccacd97466da7e439b145036550,7,100,0.316886272310999,0.165883086602856,0.316886272310999,0.15303816371627266,NO
410194847540976985,25c08ccacd97466da7e439b145036550,7,200,0.3167928231006448,0.14404537892256902,0.3167928231006448,0.15265722766054768,NO
410194847540976985,25c08ccacd97466da7e439b145036550,10,50,0.3153910849453322,0.252659848539578,0.3153910849453322,0.15712683363801064,NO
410194847540976985,25c08ccacd97466da7e439b145036550,10,100,0.31529763573497804,0.14439230649008225,0.31529763573497804,0.15518669148838254,NO
410194847540976985,25c08ccacd97466da7e439b145036550,10,200,0.3154845341556864,0.30657750496384645,0.3154845341556864,0.15519644235406777,NO
